loc,text,label
18,"it is found in the north-eastern himalaya , burma , taiwan and on borneo , peninsular malaysia and java .",0
9,"distribution and habitat this species can be found on java , peninsular malaysia , borneo and the philippines ( palawan ) .",0
3,"an earthquake struck java , indonesia on january 14 .",0
18,distribution this species occurs in the indian ocean off east africa and off the aldabra atoll ; off java .,0
12,"it is endemic to indonesia , where it occurs on sumatra and java .",0
22,"the smaller-billed and darker c. h. delalandii is found in east and south africa , and the paler c. h. javanicus from java to australia .",0
7,the saka calendar is also used in java and bali among indonesian hindus .,0
8,it is found in sri lanka and on java and sula .,0
18,"it could prove to be more widely distributed , with populations in more seasonally dry habitats such as java and the lesser sunda islands .",0
26,"the spiritual guardian of the mountain is believed by local people to have the power to speak to the spirits of mount merapi , which the java consider to be a sacred mountain .",0
14,"as with the nokia 5800 , the 5233 also has a compatibility mode for java applications that are not touchscreen-aware .",1
22,"javanese ( , ; ) is the language of the javanese people from the central and eastern parts of the island of java , in indonesia .",0
8,"it is found in sumatra , borneo , java , the philippines and new guinea .",0
18,"a similar integration of foreign and local influences could be seen on the indonesia islands of sumatra and java , where mosques , including the demak great mosque , were first established in the 15th century .",0
19,webmethods glue is an enterprise web service platform from webmethods to provide web services / soap capabilities to existing java and c / c++ applications .,1
44,this is a self-reproducing program % routinespec r r print symbol ( 39 ) r print symbol ( 39 ) newline % caption % end ~ % caption % endofprogram ~ % routine r % printtext ' % end % endofprogram examples the following java code demonstrates the basic structure of a quine .,1
25,"rosetta made its closest approach at altitude over 109 ° e and 8 ° s -- just off the coast of the indonesian island of java , at 07 : 45 utc .",0
19,"it is found from southern india to burma and in thailand , laos , vietnam , southern china , java and sulawesi .",0
8,it is free software license and written in java .,1
12,"d. subrhomboidea is found in sumatra , peninsular malaysia , singapore , java and borneo .",0
6,it is known from sumatra and java in indonesia .,0
7,"when the dutch colonials , based in java , invaded sulawesi in the early 1900s , tiku and his soldiers utilised fortresses to withstand and launch attacks .",0
28,"japan had captured the miri oil field in december , and proceeded to capture oil fields and refineries at balikpapan in january , sumatra in february , and java in march .",0
12,"phyllocnistis exiguella is a moth of the gracillariidae family , known from java , indonesia .",0
4,"two trains collide in java , indonesia , killing at least 13 people and injuring 26 others .",0
9,"it is found on peninsular malaysia , borneo , java , bali and the philippines ( palawan , balabac island ) .",0
17,"shortly after , they also established schools in semarang , madiun , and several other cities in java .",0
6,"the implementation is available in the java , c++ and perl programming languages .",1
10,prajñāpāramitā in ancient indonesia mahayana buddhism took root in ancient java sailendra court in the 8th century ce .,0
15,"the tree can be found throughout southeast asia : from burma to the philippines , java , and sumatra .",0
7,"presently , kuntao is most widespread in java , sumatra , sulawesi , borneo and the philippines .",0
3,nasa maintains a java based real-time display of most commercial satellites which can be helpful in visualizing the various orbits .,1
